Location_ID,Museum_Name,Categories,Keywords,Description,Address,State_Name,Photo_URL,Rank,Rating,Longitude,Latitude,Families,Couples,Solo,Business,Friends
108873,Norman Rockwell Museum,"Art Museums, Museums","the saturday evening post, his life, magazine covers, four freedoms, original paintings, on display, rockwell museum, the lower level, american icon, his son, audio tour, gift shop, short film, the red lion inn, beautiful grounds, new england, great visit, illustrations, studio, americana","Founded in 1969, this museum has the worlds largest and most significant collection of Rockwell drawings and paintings.","9 Glendale Rd, Stockbridge, MA 01262 9703",Massachusetts,https://media-cdn.tripadvisor.com/media/photo-s/0d/59/58/d4/norman-rockwell-museum.jpg,1,4.69,-73.3359877,42.2879437,183,680,50,6,216
737325,The Manassas Museum,"Specialty Museums, Museums","civil war, gift shop, interesting artifacts, local history, near the train station, long history, small space, great gifts, special events, old town, step back in time, worth the trip, great history, exhibits, souvenirs, visitors, information, liberia, virginia, plantation","Enjoy a permanent exhibit spanning Native American through 20th Century periods, with a special emphasis on the Civil War. Meet spies and scallyways, slaves and soldiers, presidents and generals as you and your family experience special living history portrayals from the past. Dont miss the Museums seven diverse historic sites, all nearby, or changing exhibit space.","9101 Prince William St, Manassas, VA 20110 5615",Virginia,https://media-cdn.tripadvisor.com/media/photo-s/0d/8c/a1/a2/exterior.jpg,2,4.24,-77.471809,38.748469,16,27,9,0,17
116233,New York Transit Museum,"Specialty Museums, Museums","subway cars, the lower level, nyc subway, love trains, interactive displays, train enthusiasts, new york, vintage cars, rolling stock, gift shop, all ages, turn of the century, court street, great for kids, ticket booth, school groups, borough hall, on display, interesting history, kids and adults","The New York Transit Museum, one of the citys leading cultural institutions, is the largest museum in the United States devoted to urban public transportation history, and one of the premier institutions of its kind in the world. The Museum explores the development of the greater New York Metropolitan region through the presentations of exhibitions, tours, educational programs, and workshops dealing with the cultural, social, and technological history of public transportation. Since its inception over a quarter century ago, the Museum, housed in a historic 1936 IND subway station in Brooklyn Heights, has grown in scope and popularity. As custodian and interpreter of the regions extensive public transportation networks, the Museum strives to share, through its public programs, this rich and vibrant history with local, regional, and international audiences.","Corner of Boerum Place and Schermerhorn Street, Brooklyn, NY 11201",New York,https://media-cdn.tripadvisor.com/media/photo-s/19/3a/1b/dc/treni-delle-vecchie-metropolit.jpg,13,4.49,-73.9896449,40.6903327,153,125,67,2,68
877831,Crystal Bridges Museum of American Art,"Art Museums, Museums","alice walton, moshe safdie, special exhibits, walking trails, andy warhol, permanent collection, free admission, worth the trip, northwest arkansas, beautiful setting, amazing architecture, traveling exhibits, audio tour, great collection, on display, small town, no charge, sculptures, galleries, rockwell",Crystal Bridges Museum of American Art welcomes all to celebrate the American spirit in a setting that unites the power of art with the beauty of nature.,"600 Museum Way, Bentonville, AR 72712 4947",Arkansas,https://media-cdn.tripadvisor.com/media/photo-s/0f/8b/87/81/photo0jpg.jpg,1,4.84,-94.2031628,36.3817069,536,"1,069",134,93,555
273891,Evergreen Aviation  Space Museum,"Valleys, Specialty Museums, Nature  Parks, Museums","spruce goose, flight deck, imax theater, space flight, howard hughes, on display, separate building, volunteer docents, second building, great collection, three buildings, air force, the main attraction, admission price, all ages, the wright brothers, vintage aircraft, we spent hours, answer questions, water slides","The Hughes Flying Boat, commonly called the Spruce Goose, and other vintage aircraft are housed in this museum.","500 NE Captain Michael King Smith Way, McMinnville, OR 97128 8877",Oregon,https://media-cdn.tripadvisor.com/media/photo-s/1d/01/24/61/the-historic-hughes-flying.jpg,1,4.68,-123.143839,45.2039669,286,334,53,13,126
145245,Wells Fargo History Museum,"History Museums, Museums","native art, alaskan artifacts, great collection, extensive collection, great pieces, posted hours, carved ivory, midtown anchorage, nuggets, worth a visit, northern lights, on display, heritage center, curator, library, baleen, banking, treasure, parka, tusk","Celebrating Wells Fargos role in Arizonas colorful history, the Wells Fargo History Museum is just steps away from the US Airways Center and Chase Field. Exhibits include an authentic 19th century stagecoach, a replica stagecoach you can climb aboard, gold and precious minerals, a replica mine shaft, antique firearms, working telegraph and other artifacts depicting the settlement of the American West. The museums impressive collection of original artworks includes the worlds largest collection of famed illustrator N.C. Wyeths western themed work. The museum store features a variety of Wells Fargo branded gifts, collectibles and apparel. Tours are available with advance reservations and admission is always free.","100 W Washington St, Phoenix, AZ 85003 1805",Arizona,https://media-cdn.tripadvisor.com/media/photo-s/16/fe/49/27/wells-fargo-museum.jpg,26,4.64,-112.0757712,33.4485785,16,36,5,1,20
6648443,"Revs Institute for Automotive Research, Inc.","Specialty Museums, Museums","race cars, docent tour, car enthusiast, amazing collection, private collection, car museums, love cars, car guy, sports car, automobile museum, beautiful cars, knowledgeable docents, big car, classic cars, great car, car nut, petrol head, great docents, on display, open to the public","The Revs Institute for Automotive Research,...","2500 Horseshoe Dr S, Naples, FL 34104 6119",Florida,https://media-cdn.tripadvisor.com/media/photo-s/1a/d8/5b/4d/revs-institute.jpg,4,4.9,-81.7764,26.162382,36,92,11,8,57
116989,Petersen Automotive Museum,"Specialty Museums, Museums","love cars, hot wheels, car enthusiast, on display, johnny rockets, beautiful cars, car nut, race cars, car guy, classic cars, bugatti veyron, minute tour, amazing collection, wilshire blvd, works of art, guided tour, all ages, the la brea tar pits, couple of hours, whole family","The Petersen Automotive Museum is dedicated to the exploration and presentation of the automobile and its impact on American life and culture using Los Angeles as the prime example. Encompassing more than 300,000 square feet, its exhibits and lifelike dioramas feature more than 150 rare and classic cars, trucks and motorcycles. Covering four floors, the facility features permanent exhibits on the first floor that trace the history of the automobile. Visitors are invited to walk through, not by, exhibits and dioramas and experience settings of early Los Angeles where the worlds first shopping district was designed. The second floor presents five rotating galleries with state of the art displays of race cars, classic cars, vintage motorcycles, concept cars, celebrity and movie cars, and auto design and technology. The May Family Discovery Center is located on the third floor. Designed to spark interest in science by way of the automobile, the 6,500 square foot, interactive hands on learning center teaches children basic scientific principles by explaining the fundamental functions of a car. A spectacular all glass penthouse conference center, Founders Lounge and kitchen, comprise the fourth floor, which is available for special events and functions. The Petersen Automotive Museum Foundation is a nonprofit 501c3 organization, governed by a Board of Directors. ","6060 Wilshire Blvd, Los Angeles, CA 90036 3605",California,https://media-cdn.tripadvisor.com/media/photo-s/13/e8/0e/8a/petersen-automotive-museum.jpg,10,4.54,-118.3614346,34.0619358,223,195,84,25,147
2403480,Museum of Idaho,"History Museums, Museums","pirate exhibit, king tut, traveling exhibits, local history, great exhibits, on display, dinosaurs, artifacts, bodies, idaho, titanic, race, ship","Imagine an encounter with giant dinosaurs, the fascination of seeing the actual artifacts of the first explorers to conquer the South Pole 100 years ago, or the allure of creatures that can create their own light. At the Museum of Idaho, you can surround yourself with these wonders of the world. The Museum of Idaho is the intermountain wests premier museum in providing nationally and internationally acclaimed exhibits to the surrounding areas. Showcasing both traveling and permanent exhibits, we are dedicated to preserving and educating the public in the sciences, the humanities, and the natural and cultural history.","200 N Eastern Ave, Idaho Falls, ID 83402 4029",Idaho,https://media-cdn.tripadvisor.com/media/photo-s/12/9a/4a/c3/museum-of-idaho.jpg,2,4.4,-112.0379216,43.4905269,57,40,17,3,17
7980940,Museum Hack DC,"Cultural Tours, Walking Tours, Tours","art history, hour tour, famous pieces, each piece, entertaining tour, behind the scenes, two hours, high energy, fun facts, paintings and sculptures, awesome guide, super fun, money well spent, love art, works of art, great tour, highly recommend this tour, spend an afternoon, come alive, art lovers","This aint your grandmas museum tour. What we offer is a fun, group oriented VIP museum adventure. You will be entertained... and learn a bit along the way. We strive to offer a brand new view of the National Gallery, one that you wouldnt get by simply visiting the museum on your own. Not affiliated or endorsed by the National Gallery of Art. We are a collective of renegade museum lovers who are dedicated to engaging people in museums as real people. We have degrees in art history, museum studies, theater, etc. and have worked in a wide variety of museums. For corporations and businesses, we offer a fun team building activity at the best museums in the world.","National Gallery of Art, Washington DC, DC 20565",District of Columbia,https://media-cdn.tripadvisor.com/media/photo-s/07/d6/70/a6/museum-hack-dc-national.jpg,7,4.96,-77.0229535,38.8912958,31,54,31,13,87
